accepted_count,coverage,accepted_accuracy,risk,confidence
307,0.4494875549048316,0.5472312703583062,0.4527687296416938,0.8551180362701416
308,0.45095168374816985,0.5454545454545454,0.4545454545454546,0.854253351688385
309,0.45241581259150804,0.5469255663430421,0.4530744336569579,0.8521730303764343
310,0.4538799414348463,0.5451612903225806,0.45483870967741935,0.8510622978210449
311,0.45534407027818447,0.5434083601286174,0.4565916398713826,0.8503274917602539
312,0.4568081991215227,0.5416666666666666,0.45833333333333337,0.8493551015853882
313,0.4582723279648609,0.5431309904153354,0.4568690095846646,0.849014401435852
314,0.45973645680819913,0.5414012738853503,0.4585987261146497,0.8487507104873657
315,0.4612005856515373,0.5396825396825397,0.46031746031746035,0.8465069532394409
316,0.46266471449487556,0.5379746835443038,0.4620253164556962,0.8458067178726196
317,0.46412884333821375,0.5394321766561514,0.4605678233438486,0.8439044952392578
318,0.465592972181552,0.5408805031446541,0.4591194968553459,0.8428667783737183
319,0.4670571010248902,0.5391849529780565,0.46081504702194354,0.8423654437065125
320,0.4685212298682284,0.540625,0.459375,0.8423243761062622
321,0.4699853587115666,0.5420560747663551,0.4579439252336449,0.8414502143859863
322,0.47144948755490484,0.5403726708074534,0.45962732919254656,0.8403878808021545
323,0.47291361639824303,0.5386996904024768,0.4613003095975232,0.8394811153411865
324,0.4743777452415813,0.5370370370370371,0.4629629629629629,0.8390013575553894
325,0.47584187408491946,0.5384615384615384,0.46153846153846156,0.8388682007789612
326,0.4773060029282577,0.5398773006134969,0.4601226993865031,0.8387562036514282
327,0.4787701317715959,0.5382262996941896,0.46177370030581044,0.8374117612838745
328,0.4802342606149341,0.5396341463414634,0.46036585365853655,0.8373454809188843
329,0.4816983894582723,0.5379939209726444,0.4620060790273556,0.8372962474822998
330,0.48316251830161056,0.5393939393939394,0.4606060606060606,0.8372869491577148
331,0.48462664714494874,0.5377643504531722,0.46223564954682783,0.8368338346481323
332,0.486090775988287,0.536144578313253,0.463855421686747,0.8367906808853149
333,0.48755490483162517,0.5375375375375375,0.4624624624624625,0.8367786407470703
334,0.4890190336749634,0.5389221556886228,0.4610778443113772,0.8359457850456238
335,0.4904831625183016,0.5402985074626866,0.4597014925373134,0.8353343605995178
336,0.49194729136163984,0.5386904761904762,0.46130952380952384,0.8340301513671875
337,0.493411420204978,0.5400593471810089,0.4599406528189911,0.8335040211677551
338,0.49487554904831627,0.5414201183431953,0.45857988165680474,0.8326864838600159
339,0.49633967789165445,0.5398230088495575,0.4601769911504425,0.8324785828590393
340,0.4978038067349927,0.538235294117647,0.46176470588235297,0.8317875266075134
341,0.4992679355783309,0.5366568914956011,0.46334310850439886,0.8314613103866577
342,0.5007320644216691,0.5380116959064327,0.4619883040935673,0.8312796354293823
343,0.5021961932650073,0.5364431486880467,0.46355685131195334,0.830702006816864
344,0.5036603221083455,0.5348837209302325,0.4651162790697675,0.830143392086029
345,0.5051244509516838,0.5333333333333333,0.4666666666666667,0.8300325870513916
346,0.5065885797950219,0.5346820809248555,0.4653179190751445,0.8291337490081787
347,0.5080527086383602,0.5360230547550432,0.4639769452449568,0.8290504813194275
348,0.5095168374816984,0.5373563218390804,0.46264367816091956,0.8289410471916199
